matrix_size,threads_used,seconds
4000,16,34
4000,16,33
4000,16,33
4000,16,33
4000,16,34
4000,18,32
4000,18,31
4000,18,31
4000,18,31
4000,18,32
4000,18,32
4000,18,31
4000,18,32
4000,18,32
4000,18,32
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,20,31
4000,22,31
4000,22,30
4000,22,31
4000,22,31
4000,22,30
4000,22,31
4000,22,31
4000,22,31
4000,22,30
4000,22,30
4000,24,30
4000,24,30
4000,24,30
4000,24,29
4000,24,29
4000,24,29
4000,24,30
4000,24,30
4000,24,29
4000,24,29
4000,26,29
4000,26,29
4000,26,29
4000,26,29
4000,26,29
4000,26,29
4000,26,30
4000,26,29
4000,26,30
4000,26,28
4000,28,29
4000,28,28
4000,28,29
4000,28,29
4000,28,28
4000,28,28
4000,28,29
4000,28,28
4000,28,29
4000,28,28
4000,30,29
4000,30,29
4000,30,29
4000,30,29
4000,30,29
4000,30,29
4000,30,29
4000,30,30
4000,30,29
4000,30,29
4000,32,29
4000,32,29
4000,32,29
4000,32,28
4000,32,28
4000,32,29
4000,32,29
4000,32,29
4000,32,28
4000,32,29
5000,1,339
5000,1,344
5000,1,346
5000,1,346
5000,1,344
5000,1,344
5000,1,344
5000,1,346
5000,1,338
5000,1,337
5000,2,164
5000,2,163
5000,2,160
5000,2,162
5000,2,162
5000,2,165
5000,2,164
5000,2,163
5000,2,159
5000,2,166
5000,4,110
5000,4,109
5000,4,109
5000,4,110
5000,4,109
5000,4,110
5000,4,113
5000,4,109
5000,4,106
5000,4,110
5000,6,89
5000,6,88
5000,6,88
5000,6,90
5000,6,93
5000,6,92
5000,6,93
5000,6,89
5000,6,93
5000,6,90
5000,8,78
5000,8,78
5000,8,75
5000,8,76
5000,8,79
5000,8,78
5000,8,76
5000,8,77
5000,8,77
5000,8,78
5000,10,71
5000,10,71
5000,10,71
5000,10,71
5000,10,71
5000,10,72
5000,10,72
5000,10,72
5000,10,71
5000,10,71
5000,12,67
5000,12,67
5000,12,67
5000,12,68
5000,12,67
5000,12,67
5000,12,67
5000,12,63
5000,12,67
5000,12,66
5000,14,72
5000,14,72
5000,14,71
5000,14,73
5000,14,72
5000,14,71
5000,14,72
5000,14,74
5000,14,72
5000,14,73
5000,16,71
5000,16,70
5000,16,71
5000,16,70
5000,16,70
5000,16,72
5000,16,69
5000,16,71
5000,16,71
5000,16,71
5000,18,65
5000,18,64
5000,18,64
5000,18,65
5000,18,65
5000,18,66
5000,18,66
5000,18,66
5000,18,68
5000,18,67
5000,20,62
5000,20,64
5000,20,62
5000,20,64
5000,20,62
5000,20,63
5000,20,63
5000,20,64
5000,20,63
5000,20,63
5000,22,65
5000,22,65
5000,22,63
5000,22,64
5000,22,65
5000,22,64
5000,22,65
5000,22,66
5000,22,64
5000,22,64
5000,24,62
5000,24,66
5000,24,64
5000,24,65
5000,24,64
5000,24,63
5000,24,63
5000,24,67
5000,24,64
5000,24,64
5000,26,63
5000,26,61
5000,26,62
5000,26,62
5000,26,62
5000,26,64
5000,26,64
5000,26,63
5000,26,62
5000,26,61
5000,28,63
5000,28,62
5000,28,62
5000,28,60
5000,28,62
5000,28,59
5000,28,61
5000,28,61
5000,28,60
5000,28,61
5000,30,62
5000,30,64
5000,30,62
5000,30,62
5000,30,62
5000,30,61
5000,30,61
5000,30,61
5000,30,62
5000,30,63
5000,32,62
5000,32,62
5000,32,62
5000,32,63
5000,32,64
5000,32,65
5000,32,64
5000,32,62
5000,32,63
5000,32,63
6000,1,570
6000,1,577
6000,1,573
6000,1,565
6000,1,574
6000,1,566
6000,1,567
6000,1,557
6000,1,571
6000,1,580
6000,2,353
6000,2,346
6000,2,356
6000,2,354
6000,2,349
6000,2,356
6000,2,347
6000,2,348
6000,2,349
6000,2,351
6000,4,209
6000,4,205
6000,4,224
6000,4,212
6000,4,206
6000,4,214
6000,4,206
6000,4,214
6000,4,204
6000,4,208
6000,6,154
6000,6,160
6000,6,158
6000,6,151
6000,6,158
6000,6,156
6000,6,163
6000,6,159
6000,6,159
6000,6,156
6000,8,128
6000,8,134
6000,8,134
6000,8,135
6000,8,132
6000,8,133
6000,8,130
6000,8,137
6000,8,132
6000,8,136
6000,10,124
6000,10,123
6000,10,126
6000,10,125
6000,10,127
6000,10,123
6000,10,123
6000,10,125
6000,10,123
6000,10,125
6000,12,115
6000,12,117
6000,12,112
6000,12,113
6000,12,115
6000,12,113
6000,12,115
6000,12,119
6000,12,116
6000,12,117
6000,14,114
6000,14,114
6000,14,113
6000,14,116
6000,14,114
6000,14,117
6000,14,114
6000,14,115
6000,14,114
6000,14,115
6000,16,124
6000,16,131
6000,16,126
6000,16,128
6000,16,129
6000,16,131
6000,16,128
6000,16,130
6000,16,130
6000,16,125
6000,18,120
6000,18,122
6000,18,118
6000,18,122
6000,18,121
6000,18,116
6000,18,120
6000,18,120
6000,18,121
6000,18,119
6000,20,116
6000,20,118
6000,20,116
6000,20,114
6000,20,115
6000,20,118
6000,20,114
6000,20,117
6000,20,118
6000,20,118
6000,22,116
6000,22,117
6000,22,114
6000,22,117
6000,22,115
6000,22,113
6000,22,116
6000,22,113
6000,22,114
6000,22,115
6000,24,113
6000,24,112
6000,24,110
6000,24,113
6000,24,113
6000,24,114
6000,24,113
6000,24,112
6000,24,115
6000,24,111
6000,26,109
6000,26,112
6000,26,107
6000,26,106
6000,26,108
6000,26,108
6000,26,107
6000,26,110
6000,26,110
6000,26,114
6000,28,107
6000,28,107
6000,28,109
6000,28,109
6000,28,109
6000,28,107
6000,28,107
6000,28,108
6000,28,109
6000,28,108
6000,30,110
6000,30,109
6000,30,109
6000,30,111
6000,30,107
6000,30,109
6000,30,108
6000,30,108
6000,30,109
6000,30,113
6000,32,109
6000,32,106
6000,32,110
6000,32,107
6000,32,109
6000,32,107
6000,32,110
6000,32,110
6000,32,110
6000,32,109
7000,1,974
7000,1,959
7000,1,976
7000,1,975
7000,1,970
7000,1,975
7000,1,983
7000,1,980
7000,1,993
7000,1,967
7000,2,606
7000,2,628
7000,2,613
7000,2,612
7000,2,607
7000,2,610
7000,2,604
7000,2,604
7000,2,602
7000,2,609
7000,4,350
7000,4,370
7000,4,370
7000,4,361
7000,4,356
7000,4,357
7000,4,354
7000,4,352
7000,4,364
7000,4,353
7000,6,265
7000,6,259
7000,6,259
7000,6,260
7000,6,266
7000,6,278
7000,6,258
7000,6,265
7000,6,278
7000,6,255
7000,8,227
7000,8,230
7000,8,224
7000,8,227
7000,8,218
7000,8,225
7000,8,222
7000,8,230
7000,8,232
7000,8,225
7000,10,196
7000,10,209
7000,10,201
7000,10,208
7000,10,207
7000,10,205
7000,10,209
7000,10,213
7000,10,210
7000,10,206
7000,12,198
7000,12,196
7000,12,190
7000,12,202
7000,12,195
7000,12,198
7000,12,201
7000,12,198
7000,12,194
7000,12,196
7000,14,198
7000,14,194
7000,14,201
7000,14,193
7000,14,198
7000,14,194
7000,14,198
7000,14,194
7000,14,197
7000,14,196
7000,16,218
7000,16,218
7000,16,215
7000,16,213
7000,16,220
7000,16,219
7000,16,218
7000,16,219
7000,16,210
7000,16,217
7000,18,192
7000,18,203
7000,18,202
7000,18,200
7000,18,199
7000,18,204
7000,18,204
7000,18,203
7000,18,204
7000,18,205
7000,20,192
7000,20,193
7000,20,195
7000,20,192
7000,20,192
7000,20,196
7000,20,192
7000,20,192
7000,20,197
7000,20,196
7000,22,193
7000,22,197
7000,22,197
7000,22,191
7000,22,198
7000,22,195
7000,22,194
7000,22,193
7000,22,190
7000,22,192
7000,24,187
7000,24,188
7000,24,190
7000,24,192
7000,24,192
7000,24,189
7000,24,188
7000,24,186
7000,24,187
7000,24,191
7000,26,190
7000,26,193
7000,26,193
7000,26,190
7000,26,191
7000,26,194
7000,26,190
7000,26,189
7000,26,188
7000,26,188
7000,28,189
7000,28,187
7000,28,188
7000,28,186
7000,28,186
7000,28,188
7000,28,191
7000,28,187
7000,28,190
7000,28,188
7000,30,189
7000,30,187
7000,30,188
7000,30,186
7000,30,189
7000,30,190
7000,30,188
7000,30,186
7000,30,190
7000,30,188
7000,32,186
7000,32,190
7000,32,188
7000,32,189
7000,32,193
7000,32,189
7000,32,188
7000,32,188
7000,32,188
7000,32,188
8000,1,1501
8000,1,1500
8000,1,1478
8000,1,1496
8000,1,1487
8000,1,1491
8000,1,1498
8000,1,1510
8000,1,1493
8000,1,1500
8000,2,932
8000,2,926
8000,2,933
8000,2,937
8000,2,930
8000,2,939
8000,2,940
8000,2,941
8000,2,941
8000,2,937
8000,4,545
8000,4,552
8000,4,554
8000,4,546
8000,4,542
8000,4,547
8000,4,546
8000,4,550
8000,4,536
8000,4,543
8000,6,448
8000,6,404
8000,6,414
8000,6,411
8000,6,409
8000,6,413
8000,6,423
8000,6,408
8000,6,408
8000,6,410
8000,8,361
8000,8,365
8000,8,362
8000,8,359
8000,8,362
8000,8,370
8000,8,365
8000,8,364
8000,8,364
8000,8,368
8000,10,343
8000,10,337
8000,10,334
8000,10,345
8000,10,341
8000,10,341
8000,10,340
8000,10,344
8000,10,344
8000,10,331
8000,12,312
8000,12,319
8000,12,313
8000,12,312
8000,12,313
8000,12,318
8000,12,321
8000,12,318
8000,12,317
8000,12,320
8000,14,342
8000,14,341
8000,14,343
8000,14,341
8000,14,348
8000,14,345
8000,14,338
8000,14,342
8000,14,360
8000,14,350
8000,16,347
8000,16,326
8000,16,329
8000,16,329
8000,16,333
8000,16,329
8000,16,322
8000,16,323
8000,16,332
8000,16,328
8000,18,307
8000,18,303
8000,18,301
8000,18,301
8000,18,306
8000,18,303
8000,18,306
8000,18,304
8000,18,307
8000,18,306
8000,20,285
8000,20,285
8000,20,286
8000,20,285
8000,20,284
8000,20,282
8000,20,287
8000,20,279
8000,20,280
8000,20,299
8000,22,315
8000,22,295
8000,22,307
8000,22,312
8000,22,305
8000,22,295
8000,22,308
8000,22,291
8000,22,297
8000,22,295
8000,24,295
8000,24,319
8000,24,292
8000,24,297
8000,24,295
8000,24,297
8000,24,295
8000,24,299
8000,24,297
8000,24,319
8000,26,307
8000,26,295
8000,26,314
8000,26,293
8000,26,303
8000,26,295
8000,26,298
8000,26,313
8000,26,296
8000,26,306
8000,28,313
8000,28,320
8000,28,310
8000,28,287
8000,28,289
8000,28,313
8000,28,307
8000,28,311
8000,28,300
8000,28,330
8000,30,290
8000,30,292
8000,30,289
8000,30,284
8000,30,288
8000,30,327
8000,30,312
8000,30,301
8000,30,298
8000,30,298
8000,32,291
8000,32,283
8000,32,293
8000,32,298
8000,32,294
8000,32,285
8000,32,291
8000,32,287
8000,32,293
8000,32,293
9000,1,2017
9000,1,2020
9000,1,2039
9000,1,2038
9000,1,2013
9000,1,2053
9000,1,1994
9000,1,2019
9000,1,2081
9000,1,2083
9000,2,1420
9000,2,1405
9000,2,1408
9000,2,1382
9000,2,1397
9000,2,1395
9000,2,1408
9000,2,1394
9000,2,1421
9000,2,1414
9000,4,813
9000,4,807
9000,4,801
9000,4,824
9000,4,810
9000,4,834
9000,4,822
9000,4,828
9000,4,831
9000,4,820
9000,6,626
9000,6,604
9000,6,593
9000,6,565
9000,6,548
9000,6,531
9000,6,586
9000,6,533
9000,6,567
9000,6,567
9000,8,515
9000,8,501
9000,8,498
9000,8,502
9000,8,490
9000,8,481
9000,8,508
9000,8,495
9000,8,487
9000,8,520
9000,10,460
9000,10,459
9000,10,470
9000,10,464
9000,10,467
9000,10,449
9000,10,466
9000,10,471
9000,10,465
9000,10,473
9000,12,414
9000,12,435
9000,12,433
9000,12,434
9000,12,437
9000,12,422
9000,12,422
9000,12,435
9000,12,430
9000,12,438
9000,14,426
9000,14,458
9000,14,457
9000,14,455
9000,14,458
9000,14,447
9000,14,440
9000,14,448
9000,14,448
9000,14,451
9000,16,451
9000,16,448
9000,16,454
9000,16,452
9000,16,450
9000,16,445
9000,16,438
9000,16,443
9000,16,432
9000,16,434
9000,18,426
9000,18,431
9000,18,432
9000,18,439
9000,18,432
9000,18,417
9000,18,412
9000,18,399
9000,18,407
9000,18,418
9000,20,428
9000,20,405
9000,20,406
9000,20,414
9000,20,415
9000,20,382
9000,20,380
9000,20,378
9000,20,383
9000,20,373
9000,22,416
9000,22,417
9000,22,417
9000,22,408
9000,22,409
9000,22,392
9000,22,398
9000,22,391
9000,22,396
9000,22,398
9000,24,410
9000,24,416
9000,24,408
9000,24,415
9000,24,414
9000,24,404
9000,24,398
9000,24,403
9000,24,412
9000,24,406
9000,26,409
9000,26,412
9000,26,417
9000,26,413
9000,26,415
9000,26,401
9000,26,400
9000,26,402
9000,26,399
9000,26,399
9000,28,403
9000,28,413
9000,28,413
9000,28,406
9000,28,409
9000,28,398
9000,28,400
9000,28,398
9000,28,394
9000,28,395
9000,30,406
9000,30,408
9000,30,406
9000,30,409
9000,30,405
9000,30,385
9000,30,390
9000,30,393
9000,30,400
9000,30,386
9000,32,401
9000,32,406
9000,32,404
9000,32,402
9000,32,405
9000,32,397
9000,32,400
9000,32,394
9000,32,397
9000,32,393
10000,1,3118
10000,1,3133
10000,1,3153
10000,1,3163
10000,1,3032
10000,1,3059
10000,1,2992
10000,1,3053
10000,1,3084
10000,1,3102
10000,2,1591
10000,2,1543
10000,2,1555
10000,2,1547
10000,2,1505
10000,2,1594
10000,2,1473
10000,2,1481
10000,2,1513
10000,2,1455
10000,4,1051
10000,4,1006
10000,4,1030
10000,4,999
10000,4,1011
10000,4,976
10000,4,972
10000,4,965
10000,4,933
10000,4,975
10000,6,852
10000,6,856
10000,6,824
10000,6,813
10000,6,839
10000,6,759
10000,6,800
10000,6,784
10000,6,764
10000,6,824
10000,8,699
10000,8,729
10000,8,733
10000,8,716
10000,8,718
10000,8,697
10000,8,706
10000,8,723
10000,8,707
10000,8,695
10000,10,669
10000,10,664
10000,10,670
10000,10,665
10000,10,671
10000,10,652
10000,10,650
10000,10,667
10000,10,671
10000,10,674
10000,12,632
10000,12,626
10000,12,617
10000,12,621
10000,12,623
10000,12,609
10000,12,619
10000,12,614
10000,12,611
10000,12,612
10000,14,615
10000,14,646
10000,14,638
10000,14,640
10000,14,640
10000,14,634
10000,14,616
10000,14,619
10000,14,629
10000,14,618
10000,16,624
10000,16,647
10000,16,644
10000,16,624
10000,16,639
10000,16,596
10000,16,621
10000,16,608
10000,16,607
10000,16,604
10000,18,619
10000,18,600
10000,18,608
10000,18,607
10000,18,614
10000,18,564
10000,18,570
10000,18,576
10000,18,573
10000,18,569
10000,20,594
10000,20,583
10000,20,579
10000,20,577
10000,20,593
10000,20,525
10000,20,546
10000,20,536
10000,20,533
10000,20,541
10000,22,593
10000,22,588
10000,22,586
10000,22,590
10000,22,589
10000,22,547
10000,22,558
10000,22,565
10000,22,566
10000,22,548
10000,24,595
10000,24,590
10000,24,574
10000,24,593
10000,24,594
10000,24,556
10000,24,565
10000,24,561
10000,24,561
10000,24,568
10000,26,588
10000,26,594
10000,26,587
10000,26,590
10000,26,582
10000,26,564
10000,26,568
10000,26,564
10000,26,563
10000,26,559
10000,28,575
10000,28,584
10000,28,586
10000,28,590
10000,28,578
10000,28,562
10000,28,559
10000,28,565
10000,28,566
10000,28,561
10000,30,577
10000,30,585
10000,30,582
10000,30,577
10000,30,579
10000,30,562
10000,30,552
10000,30,569
10000,30,566
10000,30,560
10000,32,578
10000,32,579
10000,32,580
10000,32,570
10000,32,585
10000,32,558
10000,32,563
10000,32,556
10000,32,549
10000,32,553
