matrix_size,threads_used,seconds
8000,28,111
8000,28,111
8000,28,111
8000,28,112
8000,28,111
8000,28,111
8000,28,111
8000,28,111
8000,28,111
8000,28,111
8000,30,112
8000,30,113
8000,30,113
8000,30,112
8000,30,112
8000,30,113
8000,30,112
8000,30,112
8000,30,113
8000,30,112
8000,32,112
8000,32,112
8000,32,111
8000,32,112
8000,32,112
8000,32,111
8000,32,112
8000,32,112
8000,32,112
8000,32,112
9000,1,659
9000,1,660
9000,1,661
9000,1,661
9000,1,661
9000,1,659
9000,1,659
9000,1,659
9000,1,658
9000,1,658
9000,2,375
9000,2,375
9000,2,375
9000,2,375
9000,2,374
9000,2,375
9000,2,375
9000,2,376
9000,2,374
9000,2,375
9000,4,201
9000,4,201
9000,4,202
9000,4,200
9000,4,201
9000,4,202
9000,4,200
9000,4,202
9000,4,200
9000,4,202
9000,6,194
9000,6,194
9000,6,193
9000,6,194
9000,6,194
9000,6,193
9000,6,194
9000,6,194
9000,6,194
9000,6,194
9000,8,160
9000,8,160
9000,8,160
9000,8,160
9000,8,159
9000,8,160
9000,8,160
9000,8,160
9000,8,160
9000,8,160
9000,10,156
9000,10,155
9000,10,156
9000,10,156
9000,10,156
9000,10,156
9000,10,156
9000,10,156
9000,10,156
9000,10,156
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,12,151
9000,14,144
9000,14,145
9000,14,144
9000,14,145
9000,14,145
9000,14,145
9000,14,145
9000,14,144
9000,14,145
9000,14,144
9000,16,163
9000,16,163
9000,16,163
9000,16,162
9000,16,163
9000,16,163
9000,16,163
9000,16,163
9000,16,162
9000,16,163
9000,18,157
9000,18,157
9000,18,158
9000,18,160
9000,18,157
9000,18,157
9000,18,157
9000,18,156
9000,18,156
9000,18,156
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,20,169
9000,22,166
9000,22,165
9000,22,166
9000,22,165
9000,22,166
9000,22,166
9000,22,166
9000,22,166
9000,22,166
9000,22,166
9000,24,170
9000,24,170
9000,24,169
9000,24,170
9000,24,170
9000,24,170
9000,24,170
9000,24,170
9000,24,170
9000,24,170
9000,26,165
9000,26,165
9000,26,165
9000,26,166
9000,26,165
9000,26,165
9000,26,166
9000,26,166
9000,26,165
9000,26,165
9000,28,164
9000,28,164
9000,28,165
9000,28,164
9000,28,164
9000,28,165
9000,28,164
9000,28,164
9000,28,165
9000,28,165
9000,30,166
9000,30,166
9000,30,166
9000,30,166
9000,30,166
9000,30,166
9000,30,165
9000,30,166
9000,30,166
9000,30,166
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
9000,32,165
10000,1,913
10000,1,914
10000,1,914
10000,1,913
10000,1,912
10000,1,913
10000,1,911
10000,1,910
10000,1,913
10000,1,910
10000,2,521
10000,2,521
10000,2,522
10000,2,521
10000,2,521
10000,2,521
10000,2,521
10000,2,522
10000,2,521
10000,2,521
10000,4,281
10000,4,281
10000,4,278
10000,4,279
10000,4,282
10000,4,279
10000,4,278
10000,4,278
10000,4,278
10000,4,279
10000,6,263
10000,6,264
10000,6,263
10000,6,264
10000,6,263
10000,6,263
10000,6,263
10000,6,264
10000,6,263
10000,6,263
10000,8,222
10000,8,222
10000,8,221
10000,8,221
10000,8,221
10000,8,221
10000,8,222
10000,8,222
10000,8,222
10000,8,222
10000,10,215
10000,10,215
10000,10,216
10000,10,215
10000,10,215
10000,10,215
10000,10,216
10000,10,216
10000,10,215
10000,10,216
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,12,215
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,205
10000,14,206
10000,16,232
10000,16,233
10000,16,232
10000,16,232
10000,16,232
10000,16,232
10000,16,232
10000,16,232
10000,16,232
10000,16,233
10000,18,226
10000,18,226
10000,18,226
10000,18,226
10000,18,227
10000,18,227
10000,18,226
10000,18,226
10000,18,226
10000,18,226
10000,20,240
10000,20,239
10000,20,240
10000,20,240
10000,20,240
10000,20,240
10000,20,240
10000,20,240
10000,20,239
10000,20,240
10000,22,238
10000,22,237
10000,22,237
10000,22,237
10000,22,237
10000,22,238
10000,22,238
10000,22,237
10000,22,237
10000,22,238
10000,24,242
10000,24,242
10000,24,243
10000,24,242
10000,24,242
10000,24,242
10000,24,242
10000,24,242
10000,24,242
10000,24,242
10000,26,238
10000,26,238
10000,26,239
10000,26,238
10000,26,238
10000,26,239
10000,26,238
10000,26,238
10000,26,239
10000,26,238
10000,28,236
10000,28,236
10000,28,236
10000,28,236
10000,28,236
10000,28,236
10000,28,237
10000,28,238
10000,28,238
10000,28,236
10000,30,238
10000,30,238
10000,30,237
10000,30,238
10000,30,238
10000,30,237
10000,30,237
10000,30,237
10000,30,238
10000,30,238
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
10000,32,235
