matrix_size,threads_used,seconds
6000,26,111
6000,26,111
6000,26,110
6000,26,111
6000,26,112
6000,26,110
6000,28,113
6000,28,108
6000,28,110
6000,28,110
6000,28,109
6000,28,108
6000,28,109
6000,28,110
6000,28,110
6000,28,110
6000,30,112
6000,30,112
6000,30,106
6000,30,110
6000,30,111
6000,30,111
6000,30,111
6000,30,111
6000,30,111
6000,30,112
6000,32,112
6000,32,110
6000,32,111
6000,32,110
6000,32,110
6000,32,113
6000,32,112
6000,32,111
6000,32,113
6000,32,112
7000,1,908
7000,1,906
7000,1,979
7000,1,926
7000,1,984
7000,1,938
7000,1,976
7000,1,970
7000,1,964
7000,1,918
7000,2,444
7000,2,452
7000,2,448
7000,2,450
7000,2,445
7000,2,446
7000,2,442
7000,2,445
7000,2,450
7000,2,446
7000,4,295
7000,4,304
7000,4,291
7000,4,305
7000,4,297
7000,4,290
7000,4,305
7000,4,307
7000,4,294
7000,4,303
7000,6,250
7000,6,249
7000,6,260
7000,6,251
7000,6,259
7000,6,254
7000,6,251
7000,6,257
7000,6,257
7000,6,263
7000,8,215
7000,8,218
7000,8,221
7000,8,205
7000,8,214
7000,8,225
7000,8,214
7000,8,209
7000,8,216
7000,8,212
7000,10,207
7000,10,203
7000,10,203
7000,10,202
7000,10,203
7000,10,209
7000,10,202
7000,10,207
7000,10,210
7000,10,207
7000,12,194
7000,12,187
7000,12,192
7000,12,194
7000,12,192
7000,12,197
7000,12,192
7000,12,198
7000,12,190
7000,12,189
7000,14,207
7000,14,209
7000,14,205
7000,14,206
7000,14,210
7000,14,207
7000,14,205
7000,14,210
7000,14,208
7000,14,206
7000,16,205
7000,16,208
7000,16,201
7000,16,209
7000,16,204
7000,16,207
7000,16,209
7000,16,204
7000,16,203
7000,16,208
7000,18,195
7000,18,193
7000,18,193
7000,18,193
7000,18,192
7000,18,194
7000,18,193
7000,18,194
7000,18,196
7000,18,193
7000,20,180
7000,20,182
7000,20,185
7000,20,183
7000,20,181
7000,20,183
7000,20,188
7000,20,185
7000,20,184
7000,20,179
7000,22,185
7000,22,186
7000,22,187
7000,22,188
7000,22,187
7000,22,185
7000,22,186
7000,22,188
7000,22,186
7000,22,186
7000,24,182
7000,24,187
7000,24,182
7000,24,183
7000,24,183
7000,24,185
7000,24,187
7000,24,186
7000,24,188
7000,24,188
7000,26,180
7000,26,179
7000,26,186
7000,26,185
7000,26,181
7000,26,185
7000,26,183
7000,26,184
7000,26,186
7000,26,185
7000,28,183
7000,28,186
7000,28,181
7000,28,179
7000,28,182
7000,28,180
7000,28,183
7000,28,178
7000,28,182
7000,28,184
7000,30,179
7000,30,182
7000,30,180
7000,30,182
7000,30,181
7000,30,178
7000,30,184
7000,30,182
7000,30,184
7000,30,182
7000,32,183
7000,32,182
7000,32,184
7000,32,184
7000,32,184
7000,32,180
7000,32,181
7000,32,182
7000,32,178
7000,32,181
8000,1,1408
8000,1,1448
8000,1,1519
8000,1,1507
8000,1,1386
8000,1,1473
8000,1,1538
8000,1,1494
8000,1,1506
8000,1,1501
8000,2,705
8000,2,702
8000,2,691
8000,2,700
8000,2,692
8000,2,689
8000,2,685
8000,2,692
8000,2,695
8000,2,685
8000,4,489
8000,4,455
8000,4,454
8000,4,472
8000,4,458
8000,4,455
8000,4,455
8000,4,479
8000,4,464
8000,4,462
8000,6,370
8000,6,390
8000,6,382
8000,6,380
8000,6,384
8000,6,366
8000,6,377
8000,6,374
8000,6,398
8000,6,380
8000,8,336
8000,8,331
8000,8,332
8000,8,331
8000,8,333
8000,8,338
8000,8,333
8000,8,332
8000,8,333
8000,8,334
8000,10,317
8000,10,316
8000,10,312
8000,10,308
8000,10,313
8000,10,312
8000,10,313
8000,10,314
8000,10,310
8000,10,318
8000,12,297
8000,12,301
8000,12,293
8000,12,297
8000,12,297
8000,12,299
8000,12,292
8000,12,298
8000,12,296
8000,12,302
8000,14,316
8000,14,319
8000,14,318
8000,14,319
8000,14,318
8000,14,317
8000,14,328
8000,14,320
8000,14,316
8000,14,315
8000,16,309
8000,16,313
8000,16,311
8000,16,312
8000,16,312
8000,16,313
8000,16,313
8000,16,306
8000,16,315
8000,16,315
8000,18,291
8000,18,293
8000,18,294
8000,18,292
8000,18,298
8000,18,299
8000,18,292
8000,18,296
8000,18,300
8000,18,298
8000,20,282
8000,20,286
8000,20,283
8000,20,281
8000,20,280
8000,20,283
8000,20,280
8000,20,282
8000,20,280
8000,20,278
8000,22,282
8000,22,286
8000,22,286
8000,22,286
8000,22,285
8000,22,289
8000,22,288
8000,22,285
8000,22,281
8000,22,288
8000,24,282
8000,24,286
8000,24,282
8000,24,285
8000,24,280
8000,24,289
8000,24,284
8000,24,285
8000,24,287
8000,24,281
8000,26,286
8000,26,287
8000,26,282
8000,26,286
8000,26,284
8000,26,285
8000,26,285
8000,26,285
8000,26,287
8000,26,289
8000,28,279
8000,28,280
8000,28,279
8000,28,280
8000,28,286
8000,28,280
8000,28,276
8000,28,279
8000,28,280
8000,28,281
8000,30,280
8000,30,283
8000,30,281
8000,30,287
8000,30,279
8000,30,286
8000,30,284
8000,30,271
8000,30,278
8000,30,281
8000,32,277
8000,32,278
8000,32,278
8000,32,277
8000,32,278
8000,32,279
8000,32,277
8000,32,276
8000,32,278
8000,32,276
9000,1,2240
9000,1,2235
9000,1,2208
9000,1,2092
9000,1,2199
9000,1,2279
9000,1,2235
9000,1,2220
9000,1,2272
9000,1,2108
9000,2,1033
9000,2,1062
9000,2,1039
9000,2,1030
9000,2,1028
9000,2,1036
9000,2,1067
9000,2,1010
9000,2,1033
9000,2,1043
9000,4,666
9000,4,689
9000,4,692
9000,4,683
9000,4,677
9000,4,670
9000,4,711
9000,4,683
9000,4,684
9000,4,671
9000,6,555
9000,6,564
9000,6,552
9000,6,593
9000,6,581
9000,6,552
9000,6,556
9000,6,589
9000,6,580
9000,6,593
9000,8,504
9000,8,508
9000,8,531
9000,8,497
9000,8,494
9000,8,506
9000,8,493
9000,8,495
9000,8,504
9000,8,510
9000,10,466
9000,10,464
9000,10,472
9000,10,466
9000,10,473
9000,10,459
9000,10,458
9000,10,472
9000,10,476
9000,10,476
9000,12,433
9000,12,439
9000,12,444
9000,12,442
9000,12,446
9000,12,432
9000,12,436
9000,12,445
9000,12,448
9000,12,442
9000,14,467
9000,14,470
9000,14,466
9000,14,469
9000,14,465
9000,14,467
9000,14,466
9000,14,466
9000,14,465
9000,14,469
9000,16,454
9000,16,458
9000,16,458
9000,16,454
9000,16,450
9000,16,459
9000,16,454
9000,16,464
9000,16,463
9000,16,457
9000,18,434
9000,18,429
9000,18,437
9000,18,435
9000,18,439
9000,18,438
9000,18,438
9000,18,433
9000,18,431
9000,18,432
9000,20,408
9000,20,411
9000,20,407
9000,20,402
9000,20,411
9000,20,407
9000,20,409
9000,20,401
9000,20,412
9000,20,402
9000,22,419
9000,22,416
9000,22,418
9000,22,421
9000,22,426
9000,22,411
9000,22,411
9000,22,416
9000,22,418
9000,22,416
9000,24,421
9000,24,426
9000,24,419
9000,24,418
9000,24,423
9000,24,419
9000,24,411
9000,24,422
9000,24,423
9000,24,417
9000,26,414
9000,26,410
9000,26,416
9000,26,419
9000,26,415
9000,26,417
9000,26,410
9000,26,413
9000,26,418
9000,26,417
9000,28,417
9000,28,415
9000,28,420
9000,28,413
9000,28,423
9000,28,421
9000,28,426
9000,28,411
9000,28,423
9000,28,415
9000,30,417
9000,30,417
9000,30,414
9000,30,410
9000,30,412
9000,30,416
9000,30,415
9000,30,415
9000,30,415
9000,30,419
9000,32,407
9000,32,411
9000,32,410
9000,32,412
9000,32,411
9000,32,404
9000,32,404
9000,32,409
9000,32,407
9000,32,403
10000,1,3277
10000,1,3281
10000,1,3238
10000,1,3287
10000,1,3207
10000,1,3204
10000,1,3284
10000,1,3296
10000,1,3324
10000,1,3235
10000,2,1545
10000,2,1541
10000,2,1571
10000,2,1522
10000,2,1530
10000,2,1546
10000,2,1521
10000,2,1565
10000,2,1567
10000,2,1563
10000,4,1044
10000,4,1057
10000,4,1054
10000,4,1055
10000,4,1027
10000,4,1055
10000,4,1053
10000,4,1031
10000,4,1014
10000,4,1067
10000,6,829
10000,6,823
10000,6,846
10000,6,839
10000,6,860
10000,6,821
10000,6,830
10000,6,823
10000,6,833
10000,6,816
10000,8,721
10000,8,733
10000,8,737
10000,8,729
10000,8,736
10000,8,741
10000,8,737
10000,8,718
10000,8,733
10000,8,737
10000,10,678
10000,10,671
10000,10,681
10000,10,663
10000,10,676
10000,10,667
10000,10,673
10000,10,665
10000,10,669
10000,10,671
10000,12,632
10000,12,648
10000,12,649
10000,12,664
10000,12,653
10000,12,646
10000,12,641
10000,12,628
10000,12,634
10000,12,651
10000,14,664
10000,14,657
10000,14,668
10000,14,665
10000,14,660
10000,14,663
10000,14,657
10000,14,661
10000,14,666
10000,14,665
10000,16,655
10000,16,643
10000,16,645
10000,16,635
10000,16,652
10000,16,647
10000,16,626
10000,16,635
10000,16,644
10000,16,640
10000,18,598
10000,18,616
10000,18,607
10000,18,620
10000,18,618
10000,18,621
10000,18,623
10000,18,619
10000,18,607
10000,18,615
10000,20,579
10000,20,570
10000,20,580
10000,20,571
10000,20,582
10000,20,586
10000,20,581
10000,20,581
10000,20,583
10000,20,591
10000,22,588
10000,22,573
10000,22,589
10000,22,592
10000,22,597
10000,22,602
10000,22,584
10000,22,588
10000,22,589
10000,22,587
10000,24,590
10000,24,593
10000,24,576
10000,24,591
10000,24,602
10000,24,582
10000,24,591
10000,24,592
10000,24,587
10000,24,587
10000,26,588
10000,26,593
10000,26,596
10000,26,590
10000,26,584
10000,26,588
10000,26,591
10000,26,591
10000,26,590
10000,26,588
10000,28,585
10000,28,595
10000,28,588
10000,28,589
10000,28,579
10000,28,597
10000,28,592
10000,28,587
10000,28,575
10000,28,589
10000,30,580
10000,30,586
10000,30,580
10000,30,587
10000,30,569
10000,30,582
10000,30,581
10000,30,577
10000,30,582
10000,30,596
10000,32,578
10000,32,590
10000,32,582
10000,32,581
10000,32,576
10000,32,570
10000,32,579
10000,32,580
10000,32,581
10000,32,583
